  9273.428711  1.02455  1.00016  1.01963
  9273.436523  1.02523  1.00006  1.02007
  9273.443359  1.02547  1.00006  1.02031
  9273.451172  1.02543  1.00010  1.02042
  9273.458008  1.02531  1.00013  1.02052
  9273.465820  1.02527  1.00013  1.02065
  9273.472656  1.02531  1.00011  1.02080
  9273.480469  1.02532  1.00011  1.02086
  9273.487305  1.02518  1.00015  1.02080
  9273.495117  1.02482  1.00024  1.02058
  9273.501953  1.02429  1.00035  1.02020
  9273.509766  1.02369  1.00048  1.01968
  9273.516602  1.02310  1.00063  1.01909
  9273.524414  1.02252  1.00081  1.01857
  9273.531250  1.02197  1.00095  1.01817
  9273.539062  1.02150  1.00098  1.01790
  9273.545898  1.02122  1.00087  1.01770
  9273.553711  1.02116  1.00066  1.01749
  9273.560547  1.02124  1.00045  1.01720
  9273.568359  1.02133  1.00025  1.01683
  9273.575195  1.02131  1.00008  1.01642
  9273.583008  1.02112  0.99998  1.01612
  9273.589844  1.02074  1.00000  1.01597
  9273.597656  1.02027  1.00013  1.01592
  9273.604492  1.01992  1.00027  1.01583
  9273.612305  1.01986  1.00033  1.01569
  9273.619141  1.01999  1.00031  1.01556
  9273.626953  1.02006  1.00030  1.01554
  9273.633789  1.01995  1.00037  1.01559
  9273.641602  1.01977  1.00048  1.01564
  9273.648438  1.01969  1.00060  1.01565
  9273.656250  1.01976  1.00070  1.01569
  9273.663086  1.01990  1.00078  1.01582
  9273.670898  1.02008  1.00083  1.01610
  9273.677734  1.02042  1.00082  1.01657
  9273.685547  1.02102  1.00073  1.01722
  9273.692383  1.02180  1.00060  1.01788
  9273.700195  1.02255  1.00048  1.01838
  9273.707031  1.02307  1.00041  1.01866
  9273.714844  1.02334  1.00037  1.01887
  9273.721680  1.02356  1.00028  1.01915
  9273.729492  1.02397  1.00009  1.01953
  9273.736328  1.02465  0.99979  1.01985
  9273.744141  1.02548  0.99943  1.02001
  9273.750977  1.02617  0.99916  1.02005
  9273.758789  1.02650  0.99907  1.02008
  9273.765625  1.02643  0.99919  1.02017
  9273.773438  1.02615  0.99941  1.02032
  9273.780273  1.02596  0.99956  1.02051
  9273.788086  1.02607  0.99953  1.02078
  9273.794922  1.02645  0.99937  1.02111
  9273.802734  1.02678  0.99926  1.02136
  9273.809570  1.02675  0.99932  1.02138
  9273.817383  1.02634  0.99949  1.02109
  9273.824219  1.02586  0.99965  1.02062
  9273.832031  1.02564  0.99970  1.02019
  9273.838867  1.02574  0.99968  1.01998
  9273.846680  1.02599  0.99963  1.02000
  9273.853516  1.02626  0.99958  1.02012
  9273.861328  1.02651  0.99950  1.02023
  9273.868164  1.02676  0.99942  1.02035
  9273.875977  1.02697  0.99938  1.02057
  9273.882812  1.02711  0.99937  1.02091
  9273.890625  1.02721  0.99936  1.02129
  9273.897461  1.02733  0.99929  1.02153
  9273.905273  1.02748  0.99915  1.02151
  9273.912109  1.02760  0.99900  1.02126
  9273.919922  1.02764  0.99888  1.02089
  9273.926758  1.02758  0.99883  1.02059
  9273.934570  1.02730  0.99890  1.02046
  9273.941406  1.02672  0.99912  1.02046
  9273.949219  1.02593  0.99944  1.02049
  9273.956055  1.02519  0.99973  1.02042
  9273.963867  1.02481  0.99988  1.02025
  9273.970703  1.02491  0.99983  1.02008
  9273.978516  1.02537  0.99966  1.02004
  9273.985352  1.02590  0.99948  1.02017
  9273.993164  1.02623  0.99940  1.02036
  9274.000000  1.02617  0.99944  1.02046
  9274.007812  1.02575  0.99958  1.02044
  9274.014648  1.02524  0.99977  1.02040
  9274.022461  1.02500  0.99992  1.02046
  9274.029297  1.02524  0.99991  1.02057
  9274.037109  1.02588  0.99970  1.02066
  9274.043945  1.02663  0.99936  1.02072
  9274.051758  1.02717  0.99905  1.02084
  9274.058594  1.02736  0.99893  1.02104
  9274.066406  1.02714  0.99903  1.02115
  9274.073242  1.02658  0.99931  1.02105
  9274.081055  1.02581  0.99966  1.02075
  9274.087891  1.02508  0.99993  1.02045
  9274.095703  1.02460  1.00004  1.02022
  9274.102539  1.02440  0.99999  1.02000
  9274.110352  1.02440  0.99988  1.01969
  9274.117188  1.02444  0.99981  1.01939
  9274.125000  1.02442  0.99980  1.01923
  9274.131836  1.02433  0.99978  1.01922
  9274.139648  1.02416  0.99973  1.01921
  9274.146484  1.02395  0.99966  1.01908
  9274.154297  1.02377  0.99958  1.01881
  9274.161133  1.02375  0.99947  1.01852
  9274.168945  1.02388  0.99930  1.01823
  9274.175781  1.02397  0.99915  1.01790
  9274.183594  1.02371  0.99914  1.01751
  9274.190430  1.02297  0.99930  1.01705
  9274.198242  1.02201  0.99956  1.01660
  9274.205078  1.02126  0.99973  1.01622
  9274.212891  1.02103  0.99970  1.01592
  9274.219727  1.02128  0.99948  1.01568
  9274.227539  1.02171  0.99916  1.01541
  9274.234375  1.02197  0.99887  1.01509
  9274.242188  1.02191  0.99868  1.01472
  9274.249023  1.02159  0.99859  1.01438
  9274.256836  1.02121  0.99857  1.01411
  9274.263672  1.02095  0.99856  1.01389
  9274.271484  1.02084  0.99854  1.01368
  9274.278320  1.02076  0.99850  1.01341
  9274.286133  1.02057  0.99843  1.01301
  9274.292969  1.02022  0.99834  1.01244
  9274.300781  1.01974  0.99826  1.01179
  9274.307617  1.01916  0.99824  1.01122
  9274.315430  1.01847  0.99829  1.01089
  9274.322266  1.01777  0.99833  1.01075
  9274.330078  1.01721  0.99825  1.01055
  9274.336914  1.01687  0.99803  1.01002
  9274.344727  1.01659  0.99772  1.00916
  9274.351562  1.01610  0.99744  1.00815
  9274.359375  1.01526  0.99728  1.00720
  9274.366211  1.01421  0.99720  1.00633
  9274.374023  1.01318  0.99715  1.00546
  9274.380859  1.01228  0.99702  1.00453
  9274.388672  1.01150  0.99678  1.00353
  9274.395508  1.01079  0.99641  1.00246
  9274.403320  1.01006  0.99598  1.00124
  9274.410156  1.00920  0.99559  0.99986
  9274.417969  1.00804  0.99533  0.99839
  9274.424805  1.00649  0.99521  0.99690
  9274.432617  1.00460  0.99518  0.99539
  9274.439453  1.00267  0.99512  0.99380
  9274.447266  1.00107  0.99491  0.99214
  9274.454102  1.00001  0.99452  0.99052
  9274.461914  0.99938  0.99405  0.98909
  9274.468750  0.99890  0.99360  0.98788
  9274.476562  0.99843  0.99320  0.98685
  9274.483398  0.99814  0.99278  0.98598
  9274.491211  0.99829  0.99222  0.98533
  9274.498047  0.99892  0.99154  0.98500
  9274.505859  0.99977  0.99083  0.98500
  9274.512695  1.00060  0.99014  0.98530
  9274.520508  1.00151  0.98938  0.98581
  9274.527344  1.00279  0.98840  0.98641
  9274.535156  1.00460  0.98707  0.98693
  9274.541992  1.00677  0.98538  0.98720
  9274.549805  1.00894  0.98340  0.98714
  9274.556641  1.01083  0.98124  0.98669
  9274.564453  1.01232  0.97896  0.98585
  9274.571289  1.01346  0.97653  0.98458
  9274.579102  1.01432  0.97386  0.98289
  9274.585938  1.01504  0.97084  0.98081
  9274.593750  1.01569  0.96748  0.97838
  9274.600586  1.01633  0.96385  0.97557
  9274.608398  1.01691  0.96007  0.97243
  9274.615234  1.01738  0.95625  0.96911
  9274.623047  1.01772  0.95260  0.96594
  9274.629883  1.01797  0.94946  0.96328
  9274.637695  1.01818  0.94722  0.96145
  9274.644531  1.01836  0.94615  0.96062
  9274.652344  1.01853  0.94632  0.96087
  9274.659180  1.01870  0.94768  0.96220
  9274.666992  1.01890  0.95007  0.96455
  9274.673828  1.01917  0.95326  0.96777
  9274.681641  1.01953  0.95694  0.97162
  9274.688477  1.01996  0.96079  0.97578
  9274.696289  1.02046  0.96454  0.97992
  9274.703125  1.02092  0.96809  0.98375
  9274.710938  1.02119  0.97139  0.98714
  9274.717773  1.02119  0.97444  0.99004
  9274.725586  1.02100  0.97721  0.99250
  9274.732422  1.02080  0.97965  0.99462
  9274.740234  1.02073  0.98176  0.99652
  9274.747070  1.02079  0.98360  0.99834
  9274.754883  1.02088  0.98526  1.00010
  9274.761719  1.02094  0.98676  1.00176
  9274.769531  1.02097  0.98811  1.00325
  9274.776367  1.02097  0.98930  1.00453
